web_scraper_order,web_scraper_start_url,auto_link,marque_modele,annee,prix,kilometrage,boite_de_vitesse,region
"1786655792-1263","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=37&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-405-dakar-dakar-33437","Peugeot 405","1999","200 000","2 154 km","Manuelle","Dakar"
"1786655795-1264","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=37&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-toyota-rav-4-dakar-dakar-33438","Toyota Rav 4","Autre","3 600 000","2010","Manuelle","Dakar"
"1786655803-1265","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=37&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-mercedes-benz-c180-dakar-dakar-33442","Mercedes-Benz C180","2018","10 400 000","2 430 km","Manuelle","Dakar"
"1786655815-1266","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=37&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-bmw-x2-dakar-dakar-33444","BMW X2","Autre","11 500 000","2018","Manuelle","Dakar"
"1786655827-1267","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=37&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-toyota-hilux-dakar-dakar-33447","Toyota Hilux","2018","26 000 000","108 568 km","Manuelle","Dakar"
"1786655841-1268","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=36&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-renault-scenic-dakar-dakar-33448","Renault Scenic","2017","8 500 000","2 564 km","Manuelle","Dakar"
"1786655844-1269","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=36&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-208-dakar-dakar-33451","Peugeot 208","Autre","140 000","2018","Manuelle","Dakar"
"1786655857-1270","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=36&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-kia-sportage-dakar-dakar-33452","Kia Sportage","Autre","18 500 000","2023","Manuelle","Dakar"
"1786655867-1271","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=36&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-toyota-rav-4-dakar-dakar-33453","Toyota Rav 4","2020","","48 000 km","Automatique","Dakar"
"1786655885-1272","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=36&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-mazda-cx-5-dakar-dakar-33454","Mazda CX-5","2018","10 700 000","89 000 km","Automatique","Dakar"
"1786655898-1273","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=36&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-land-rover-range-rover-sport-dakar-dakar-33455","Land Rover Range Rover Sport","2023","68 000 000","75 000 km","Automatique","Dakar"
"1786655909-1274","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=36&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-ac-ace-matam-ouro-sogui-33456","AC Ace","2025","15 500 000","0 km","Automatique","Ouro Sogui"
"1786655938-1275","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=36&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-ford-edge-dakar-dakar-33457","Ford Edge","2015","","120 000 km","Automatique","Dakar"
"1786655970-1276","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=36&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-mazda-cx-5-dakar-dakar-33458","Mazda CX-5","2018","","100 000 km","Automatique","Dakar"
"1786656004-1277","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=36&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-honda-fit-dakar-dakar-33459","Honda FIT","2016","1 400 000","95 000 km","Automatique","Dakar"
"1786656030-1278","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=36&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-ford-escape-dakar-dakar-33460","Ford Escape","2011","","213 000 km","Automatique","Dakar"
"1786656052-1279","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=36&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-toyota-land-cruiser-prado-region-de-thies-thies-33461","Toyota Land Cruiser Prado","2004","","375 000 km","Manuelle","Thiès"
"1786656078-1280","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=36&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-hyundai-tucson-fatick-gossas-33462","Hyundai Tucson","2018","5 800 000","176 811 km","Manuelle","Gossas"
"1786656090-1281","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=36&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-mitsubishi-outlander-dakar-dakar-33463","Mitsubishi Outlander","2017","8 500 000","85 000 km","Automatique","Dakar"
"1786656099-1282","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=36&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-308-ziguinchor-bignona-33464","Peugeot 308","2015","5 600 000","180 000 km","Manuelle","Bignona"
"1786656110-1283","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=36&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-308-kolda-dabo-33466","Peugeot 308","2016","5 000 000","94 500 km","Manuelle","Dabo"
"1786656119-1284","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=36&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-ford-focus-kolda-dabo-33467","Ford Focus","2016","4 500 000","150 000 km","Manuelle","Dabo"
"1786656125-1285","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=36&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-hyundai-tucson-dakar-dakar-33468","Hyundai Tucson","2016","5 000 000","76 700 km","Manuelle","Dakar"
"1786656130-1286","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=36&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-3008-dakar-dakar-33469","Peugeot 3008","2018","13 500 000","85 000 km","Automatique","Dakar"
"1786656138-1287","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=36&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-toyota-land-cruiser-prado-dakar-dakar-33470","Toyota Land Cruiser Prado","2022","3 905 000","48 000 km","Automatique","Dakar"
"1786656147-1288","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=35&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-hyundai-santa-fe-dakar-dakar-33471","Hyundai Santa Fe","2007","4 500 000","242 200 km","Manuelle","Dakar"
"1786656150-1289","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=35&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-citroen-c4-dakar-dakar-33472","Citroen C4","2009","","130 000 km","Manuelle","Dakar"
"1786656153-1290","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=35&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-508-dakar-dakar-33473","Peugeot 508","2019","","260 275 km","Automatique","Dakar"
"1786656164-1291","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=35&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-mazda-cx-5-dakar-dakar-33474","Mazda CX-5","2018","9 800 000","98 000 km","Automatique","Dakar"
"1786656169-1292","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=35&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-suzuki-jimny-dakar-dakar-33475","Suzuki Jimny","2022","2 790 000","46 000 km","Automatique","Dakar"
"1786656172-1293","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=35&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-2008-louga-louga-33476","Peugeot 2008","2020","","77 987 km","Manuelle","Louga"
"1786656176-1294","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=35&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-mazda-cx-5-dakar-dakar-33478","Mazda CX-5","2018","9 800 000","98 000 km","Automatique","Dakar"
"1786656181-1295","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=35&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-mercedes-benz-gla-klasse-amg-dakar-dakar-33479","Mercedes‒Benz GLA-klasse AMG","2024","19 500 000","52 000 km","Automatique","Dakar"
"1786656183-1296","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=35&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-toyota-land-cruiser-kolda-dabo-33480","Toyota Land Cruiser","1998","5 800 000","350 000 km","Manuelle","Dabo"
"1786656186-1297","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=35&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-renault-qm3-dakar-dakar-33481","Renault Qm3","2017","7 000 000","155 038 km","Automatique","Dakar"
"1786656195-1298","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=35&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-hyundai-santa-fe-dakar-dakar-33482","Hyundai Santa Fe","2015","","97 000 km","Automatique","Dakar"
"1786656199-1299","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=35&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-bmw-x4-dakar-dakar-33483","BMW X4","2020","24 000 000","89 000 km","Automatique","Dakar"
"1786656202-1300","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=35&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-5008-fatick-diofior-33484","Peugeot 5008","2018","5 800 000","210 000 km","Manuelle","Diofior"
"1786656205-1301","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=35&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-bmw-3-series-dakar-dakar-33485","BMW 3–Series","2021","8 000 000","42 000 km","Automatique","Dakar"
"1786656210-1302","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=35&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-mitsubishi-pajero-dakar-dakar-33487","Mitsubishi Pajero","2015","","135 726 km","Automatique","Dakar"
"1786656213-1303","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=35&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-byd-atto3-dakar-dakar-33488","BYD Atto3","2025","4 480 000","7 000 km","Automatique","Dakar"
"1786656217-1304","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=35&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-mitsubishi-outlander-dakar-dakar-33489","Mitsubishi Outlander","2022","19 000 000","56 000 km","Automatique","Dakar"
"1786656221-1305","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=35&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-ford-focus-kolda-dabo-33490","Ford Focus","2009","3 000 000","160 000 km","Manuelle","Dabo"
"1786656225-1306","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=35&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-renault-clio-dakar-dakar-33491","Renault Clio","2018","4 800 000","72 350 km","Manuelle","Dakar"
"1786656230-1307","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=35&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-hyundai-elantra-dakar-dakar-33492","Hyundai Elantra","2022","10 700 000","67 000 km","Automatique","Dakar"
"1786656257-1308","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=34&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-mitsubishi-l200-dakar-dakar-33493","Mitsubishi L200","2018","2 254 000","82 000 km","Manuelle","Dakar"
"1786656267-1309","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=34&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-peugeot-3008-dakar-dakar-33494","Peugeot 3008","2018","","200 000 km","Automatique","Dakar"
"1786656270-1310","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=34&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-mazda-3-dakar-dakar-33495","Mazda 3","2016","","0 km","Manuelle","Dakar"
"1786656274-1311","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=34&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-land-rover-range-rover-sport-dakar-dakar-33496","Land Rover Range Rover Sport","2023","","0 km","Automatique","Dakar"
"1786656279-1312","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=34&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-mercedes-benz-c-classe-dakar-dakar-33497","Mercedes-Benz C-Classe","2024","","0 km","Automatique","Dakar"
"1786656299-1313","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=34&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-citroen-c4-cactus-dakar-dakar-33498","Citroen C4 Cactus","2016","","0 km","Manuelle","Dakar"
"1786656303-1314","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=34&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-hyundai-grandeur-dakar-dakar-33499","Hyundai Grandeur","2017","7 500 000","0 km","Automatique","Dakar"
"1786656306-1315","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=34&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-hyundai-sonata-dakar-dakar-33500","Hyundai Sonata","2019","","0 km","Automatique","Dakar"
"1786656312-1316","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=34&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-audi-q3-dakar-dakar-33501","Audi Q3","2020","","0 km","Automatique","Dakar"
"1786656315-1317","https://www.gaaraas.com/electric_cars?_=1786646200315&button=&listing%5Bbrand_id%5D=&listing%5Bcar_type%5D=1&listing%5Bmaxprice%5D=160000001&listing%5Bminprice%5D=55309&page=34&utf8=%E2%9C%93","https://www.gaaraas.com/fr/vehicle_listings/annonce-land-rover-range-rover-evoque-dakar-dakar-33502","Land Rover Range Rover Evoque","2020","18 500 000","63 000 km","Automatique","Dakar"
